Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Модель;Characteristics:Операционная система;Characteristics:Материал корпуса;Characteristics:Количество SIM-карт;Characteristics:Тип экрана;Characteristics:Диагональ;Characteristics:Размер изображения;Characteristics:Число пикселей на дюйм (PPI);Characteristics:Соотношение сторон;Characteristics:Тыловая камера;Characteristics:Тип корпуса;Characteristics:Тип дисплея;Characteristics:Яркость;Characteristics:Звук;Characteristics:Макс. время работы;Characteristics:Класс водонепроницаемости;Characteristics:Материал ремешка;Characteristics:Вид;Characteristics:Тип;Characteristics:Количество микрофонов;Characteristics:Вес наушника;Characteristics:Голосовой набор;Characteristics:Ответить/закончить разговор;Characteristics:Время работы;Characteristics:Материал;Characteristics:Активное шумоподавление;Characteristics:Особенности;Characteristics:Комплект поставки;Characteristics:Спецификации;Characteristics:Системные требования;Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;Characteristics:Число пикселей на дюйм;Characteristics:Bluetooth;Characteristics:Встроенные динамики;Characteristics:Технология дисплея;Characteristics:Full HD;Characteristics:Частота;Characteristics:Количество ядер;Characteristics:Объем видеопамяти;Characteristics:Количество Thunderbolt 3 (USB-C);Characteristics:Количество USB 3.0;Weight;Length;Width;Height;date_created
818836539591;;;;iPhone 12;Apple iPhone 12, 64 ГБ, Белый, Ростест;;;https://static.tildacdn.com/tild3433-6562-4538-b334-306664383233/iphone_12_white_0.jpeg;0;123;;;;ztSh6a0CfgK5TTEsCPnh;;iPhone 12;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;6.1 дюйм;2532x1170;460;19.5:9;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7;2022-06-28 09:13:56.266907
388219674031;;0102;;;Apple iPhone 12, 64 ГБ, Белый, Ростест- Белый- 64- Ростест;;;;0;123;;"Цвет:Белый;Объем памяти:64;Регион поставки:Ростест";;5Otrzktrnb8BKaxYka32;818836539591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.266912
774429094971;;;;iPhone 12;Apple iPhone 12, 128 ГБ, Белый, Ростест;;;https://static.tildacdn.com/tild6164-3136-4537-b438-323732386534/iphone_12_white_0.jpeg;0;123;;;;c6mreDAPaCoohKnij57R;;iPhone 12;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;6.1 дюйм;2532x1170;460;19.5:9;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7;2022-06-28 09:13:56.266916
479437149911;;0108;;;Apple iPhone 12, 128 ГБ, Белый, Ростест- Белый- 128- Ростест;;;;0;123;;"Цвет:Белый;Объем памяти:128;Регион поставки:Ростест";;rKiydpjzYHnUbTUnN9Da;774429094971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.266921
986510587711;;;;iPhone 12;Apple iPhone 12, 256 ГБ, Белый, Ростест;;;https://static.tildacdn.com/tild3833-3730-4763-b132-346362323936/iphone_12_white_0.jpeg;0;123;;;;y47cDdxlLMlB2ID2jEk8;;iPhone 12;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;6.1 дюйм;2532x1170;460;19.5:9;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7;2022-06-28 09:13:56.266926
409056103811;;0114;;;Apple iPhone 12, 256 ГБ, Белый, Ростест- Белый- 256- Ростест;;;;0;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Ростест";;Ju1lz5rGcZxOtC1rXeSu;986510587711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.266931
826019747861;;;;iPhone 12;Apple iPhone 12, 64 ГБ, Белый, Америка;;;https://static.tildacdn.com/tild6164-3162-4537-b231-353261663736/iphone_12_white_0.jpeg;41990;123;;;;PKxXgabseuVYhnlctcIk;;iPhone 12;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;6.1 дюйм;2532x1170;460;19.5:9;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7;2022-06-28 09:13:56.266936
503585700891;;0120;;;Apple iPhone 12, 64 ГБ, Белый, Америка- Белый- 64- Америка;;;;41990;123;;"Цвет:Белый;Объем памяти:64;Регион поставки:Америка";;hrVtOLk7hRzgFFgToVBX;826019747861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.266941
962765191751;;;;iPhone 12;Apple iPhone 12, 128 ГБ, Белый, Америка;;;https://static.tildacdn.com/tild3662-6336-4561-a433-353930633734/iphone_12_white_0.jpeg;0;123;;;;SyTb4VlVY2fDI7fCdUyU;;iPhone 12;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;6.1 дюйм;2532x1170;460;19.5:9;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7;2022-06-28 09:13:56.266946
959143437061;;0126;;;Apple iPhone 12, 128 ГБ, Белый, Америка- Белый- 128- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:128;Регион поставки:Америка";;E35Ag9Iz1kM4H02g3Bhd;962765191751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.266951
413849381131;;;;iPhone 12;Apple iPhone 12, 256 ГБ, Белый, Америка;;;https://static.tildacdn.com/tild3961-6234-4134-a566-626162353031/iphone_12_white_0.jpeg;0;123;;;;LrcjUrJTzEgx99GJN7gK;;iPhone 12;IOS 14;Алюминий;1;OLED, True Tone, сенсорный;6.1 дюйм;2532x1170;460;19.5:9;Двойная 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162;71;146;7;2022-06-28 09:13:56.266956
726538540321;;0132;;;Apple iPhone 12, 256 ГБ, Белый, Америка- Белый- 256- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Америка";;5yfaLIkMtvYYDLFxdJ50;413849381131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.266961
323878753031;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 128 ГБ, Тихоокеанский синий, Ростест;;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;0;123;;;;8SV5LaYvTOBHzKTmMx08;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.266966
946401102311;;0133;;;Apple iPhone 12 Pro, 128 ГБ, Тихоокеанский синий, Ростест- Тихоокеанский синий- 128- Ростест;;;;0;123;;"Цвет:Тихоокеанский синий;Объем памяти:128;Регион поставки:Ростест";;VkEtyjpMk9YG6piuBIbH;323878753031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.266972
455676430711;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 256 ГБ, Тихоокеанский синий, Ростест;;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;0;123;;;;J0vImZZsY99vIKtrN3jA;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.266977
246390713041;;0137;;;Apple iPhone 12 Pro, 256 ГБ, Тихоокеанский синий, Ростест- Тихоокеанский синий- 256- Ростест;;;;0;123;;"Цвет:Тихоокеанский синий;Объем памяти:256;Регион поставки:Ростест";;Ub6U8Iu10kc6ZNDxiLF1;455676430711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.266982
160743025681;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 512 ГБ, Тихоокеанский синий, Ростест;;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;0;123;;;;5mftirD0setjGDri4Zoh;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.266987
246320369401;;0141;;;Apple iPhone 12 Pro, 512 ГБ, Тихоокеанский синий, Ростест- Тихоокеанский синий- 512- Ростест;;;;0;123;;"Цвет:Тихоокеанский синий;Объем памяти:512;Регион поставки:Ростест";;7hlnBPYr8Ig0nrySDUbg;160743025681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.266993
763588370761;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 128 ГБ, Тихоокеанский синий, Америка;;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;0;123;;;;FzANDzLnedCHIxaMLvo9;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.266999
598132303601;;0145;;;Apple iPhone 12 Pro, 128 ГБ, Тихоокеанский синий, Америка- Тихоокеанский синий- 128- Америка;;;;0;123;;"Цвет:Тихоокеанский синий;Объем памяти:128;Регион поставки:Америка";;it4DSStdb57eODU4fpxh;763588370761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267004
931818074401;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 256 ГБ, Тихоокеанский синий, Америка;;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;72990;123;;;;41o8Hf8BUvtjTRyaJgMO;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267009
667964686571;;0149;;;Apple iPhone 12 Pro, 256 ГБ, Тихоокеанский синий, Америка- Тихоокеанский синий- 256- Америка;;;;72990;123;;"Цвет:Тихоокеанский синий;Объем памяти:256;Регион поставки:Америка";;ezegjSkLKiLbsomH1ujf;931818074401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267015
801011996321;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 512 ГБ, Тихоокеанский синий, Америка;;;https://static.tildacdn.com/tild3639-3761-4665-b937-623237396162/iphone_12pro_pacific.jpeg;87990;123;;;;RCOzvMdjoN7gPvL7PKsx;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267021
736121336431;;0153;;;Apple iPhone 12 Pro, 512 ГБ, Тихоокеанский синий, Америка- Тихоокеанский синий- 512- Америка;;;;87990;123;;"Цвет:Тихоокеанский синий;Объем памяти:512;Регион поставки:Америка";;xTuoN3KCP7uRBRcFvA87;801011996321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267026
356236624541;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 128 ГБ, Серебристый, Ростест;;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;0;123;;;;RdLT6YFrE4mKt97knper;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267033
132975020691;;0134;;;Apple iPhone 12 Pro, 128 ГБ, Серебристый, Ростест / Белый- Белый- 128- Ростест;;;;0;123;;"Цвет:Белый;Объем памяти:128;Регион поставки:Ростест";;caeZEj48oIk0iGA0oKPg;356236624541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267038
420289539321;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 256 ГБ, Серебристый, Ростест;;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;0;123;;;;AR6RIdOFc9tUU6BeXuef;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267044
283867460861;;0140;;;Apple iPhone 12 Pro, 256 ГБ, Серебристый, Ростест / Белый- Белый- 256- Ростест;;;;0;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Ростест";;BMUfe95d4mhp2FY93znI;420289539321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267050
104232926471;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 512 ГБ, Серебристый, Ростест;;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;0;123;;;;THaLu4niLcxfsyoxkbc4;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267056
835774695681;;0144;;;Apple iPhone 12 Pro, 512 ГБ, Серебристый, Ростест / Белый- Белый- 512- Ростест;;;;0;123;;"Цвет:Белый;Объем памяти:512;Регион поставки:Ростест";;I2fzyPoVGIbFINaeoYJI;104232926471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267062
798769478231;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 128 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;0;123;;;;NgMe6cEDgz4JlmYKnjf2;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267068
118687881761;;0148;;;Apple iPhone 12 Pro, 128 ГБ, Серебристый, Америка / Белый- Белый- 128- Америка;;;;0;123;;"Цвет:Белый;Объем памяти:128;Регион поставки:Америка";;aPPmdxIn1cYJD5aXl6B8;798769478231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267074
741083379931;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 256 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;72990;123;;;;9CzI9kJZH5dLH27ty13z;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267080
911298624811;;0152;;;Apple iPhone 12 Pro, 256 ГБ, Серебристый, Америка / Белый- Белый- 256- Америка;;;;72990;123;;"Цвет:Белый;Объем памяти:256;Регион поставки:Америка";;14VM2x8XKtKXGD9FcXAj;741083379931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267086
961557524921;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 512 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild6239-6134-4338-b162-393034343339/iphone_12pro_silver_.jpeg;87990;123;;;;GNZJ3gYf5izRbk7Vl2kf;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267092
688355920681;;0156;;;Apple iPhone 12 Pro, 512 ГБ, Серебристый, Америка / Белый- Белый- 512- Америка;;;;87990;123;;"Цвет:Белый;Объем памяти:512;Регион поставки:Америка";;Ght9a6lHJX6J5R0uGh9f;961557524921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267099
636452800391;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 128 ГБ, Золотой, Ростест;;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;0;123;;;;9hUis0UFuDaUxBlPru4M;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267106
246828876531;;0135;;;Apple iPhone 12 Pro, 128 ГБ, Золотой, Ростест- Золотой- 128- Ростест;;;;0;123;;"Цвет:Золотой;Объем памяти:128;Регион поставки:Ростест";;YhjjiJTjtLRdLy1jiyDA;636452800391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267112
228731227021;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 256 ГБ, Золотой, Ростест;;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;0;123;;;;r34uDKlU7XiybL0TYjMg;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267118
561179688811;;0139;;;Apple iPhone 12 Pro, 256 ГБ, Золотой, Ростест- Золотой- 256- Ростест;;;;0;123;;"Цвет:Золотой;Объем памяти:256;Регион поставки:Ростест";;DoyaCMsyX0r9oa6stfJ2;228731227021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267125
367196142431;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 512 ГБ, Золотой, Ростест;;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;0;123;;;;AiRCUNLHj8uUUmdrSGsS;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267131
505219156641;;0143;;;Apple iPhone 12 Pro, 512 ГБ, Золотой, Ростест- Золотой- 512- Ростест;;;;0;123;;"Цвет:Золотой;Объем памяти:512;Регион поставки:Ростест";;FgjBHG7LcABTUxTn2px1;367196142431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267138
562231590021;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 128 ГБ, Золотой, Америка;;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;0;123;;;;CZOLYpIdSzDE7er5b1HT;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267145
575691744671;;0147;;;Apple iPhone 12 Pro, 128 ГБ, Золотой, Америка- Золотой- 128- Америка;;;;0;123;;"Цвет:Золотой;Объем памяти:128;Регион поставки:Америка";;kCRn7mkRChpTyEy4ReMA;562231590021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267152
586969289361;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 256 ГБ, Золотой, Америка;;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;72990;123;;;;T8xLH6dAMgcnsJJ2ejyt;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267159
303753793511;;0151;;;Apple iPhone 12 Pro, 256 ГБ, Золотой, Америка- Золотой- 256- Америка;;;;72990;123;;"Цвет:Золотой;Объем памяти:256;Регион поставки:Америка";;s7NI7uPodgzLuk1Fp9fv;586969289361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267166
766588410781;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 512 ГБ, Золотой, Америка;;;https://static.tildacdn.com/tild6165-6235-4638-a134-343733343039/iphone_12pro_gold_0-.jpeg;87990;123;;;;nUiN4eOSBgEahroA3cfr;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267173
337057149191;;0155;;;Apple iPhone 12 Pro, 512 ГБ, Золотой, Америка- Золотой- 512- Америка;;;;87990;123;;"Цвет:Золотой;Объем памяти:512;Регион поставки:Америка";;ttf18u58mUEnsSMvJPEJ;766588410781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267180
299103328591;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 128 ГБ, Графитовый, Ростест;;;https://static.tildacdn.com/tild6161-3633-4238-a361-373064386139/iphone_12pro_graphit.jpeg;0;123;;;;mZ5ODrbSYLjyP7j2ia19;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267187
474602417621;;0136;;;Apple iPhone 12 Pro, 128 ГБ, Графитовый, Ростест- Графитовый- 128- Ростест;;;;0;123;;"Цвет:Графитовый;Объем памяти:128;Регион поставки:Ростест";;KX8vcY3iLgOOVXokB1sJ;299103328591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267194
802402485711;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 256 ГБ, Графитовый, Ростест;;;https://static.tildacdn.com/tild6161-3633-4238-a361-373064386139/iphone_12pro_graphit.jpeg;0;123;;;;6TJjvdcgYgmcPXfzIf6n;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267202
914056332001;;0138;;;Apple iPhone 12 Pro, 256 ГБ, Графитовый, Ростест- Графитовый- 256- Ростест;;;;0;123;;"Цвет:Графитовый;Объем памяти:256;Регион поставки:Ростест";;0kk99uBB4snR9IkI4ojc;802402485711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;2022-06-28 09:13:56.267209
651468784121;;;;iPhone 12 Pro;Apple iPhone 12 Pro, 512 ГБ, Графитовый, Ростест;;;https://static.tildacdn.com/tild6161-3633-4238-a361-373064386139/iphone_12pro_graphit.jpeg;0;123;;;;UjvabRGFxmoxBjOI8M1o;;iPhone 12 Pro;IOS 14;Нержавеющая сталь;1;OLED, Super Retina XDR;6.1 дюйм;2532x1170;460;;Тройная 12МП + 12МП + 12МП;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187;71;146;7;2022-06-28 09:13:56.267216
